ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
6591,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,CUSIANA NORTE,CUSIANA NORTE,B,O,60.1912,0.2,246.25,49.25,10013947.01,3378.05,Ley 141 20%
6592,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,CUSIANA NORTE,CUSIANA NORTE,B,O,60.1912,0.12,246.25,29.55,6008368.5,3378.05,ARTICULO 39 LEY 756
6593,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4723,0.2,7.98,1.596,24111.66,3378.05,Ley 141 20%
6594,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4723,0.12,7.98,0.9576,14467.09,3378.05,ARTICULO 39 LEY 756
6595,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.4723,0.08883504,15035.65,1335.692569176,20179179.66,3378.05,Ley 756 8% variable
6596,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,60.7045,0.2,222.74,44.548,9135138.86,3378.05,Ley 141 20%
6597,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,60.7045,0.12,222.74,26.7288,5481083.54,3378.05,ARTICULO 39 LEY 756
6598,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,60.7045,0.08,221.34,17.7072,3631088.65,3378.05,Ley 756 8% variable
6599,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4723,0.2,680.9,136.18,2057359.72,3378.05,Ley 141 20%
6600,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4723,0.12,680.9,81.708,1234416.11,3378.05,ARTICULO 39 LEY 756
6601,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.4723,0.08883504,1282578.01,113937.8688214704,1721333787.22,3378.05,Ley 756 8% variable
6602,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4723,0.2,672.4,134.48,2031676.78,3378.05,Ley 141 20%
6603,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4723,0.12,672.4,80.688,1219006.3,3378.05,ARTICULO 39 LEY 756
6604,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,60.7045,0.2,16375.66,3275.132,671607855.96,3378.05,Ley 141 20%
6605,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,60.7045,0.12,16375.66,1965.0792,402964714.16,3378.05,ARTICULO 39 LEY 756
6606,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,60.7045,0.08,16272.35,1301.788,266948339.38,3378.05,Ley 756 8% variable
6607,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4723,0.2,92.69,18.538,280065.46,3378.05,Ley 141 20%
6608,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4723,0.12,92.69,11.1228,168039.4,3378.05,ARTICULO 39 LEY 756
6609,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.4723,0.08883504,174603.68,15510.924896947201,234333671.25,3378.05,Ley 756 8% variable
6610,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4723,0.2,2473.3,494.66,7473151.46,3378.05,Ley 141 20%
6611,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4723,0.12,2473.3,296.796,4483890.99,3378.05,ARTICULO 39 LEY 756
6612,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,60.7045,0.2,3431.51,686.302,140735033.39,3378.05,Ley 141 20%
6613,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,60.7045,0.12,3431.51,411.7812,84441020.77,3378.05,ARTICULO 39 LEY 756
6614,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,60.7045,0.08,3409.86,272.7888,55938844.58,3378.05,Ley 756 8% variable
6615,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4723,0.2,186.07,37.214,562215.8,3378.05,Ley 141 20%
6616,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4723,0.12,186.07,22.3284,337329.72,3378.05,ARTICULO 39 LEY 756
6617,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.4723,0.08883504,350500.88,31136.7596948352,470403361.38,3378.05,Ley 756 8% variable
6618,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4723,0.2,829.46,165.892,2506238.28,3378.05,Ley 141 20%
6619,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.4723,0.12,829.46,99.5352,1503743.26,3378.05,ARTICULO 39 LEY 756
6620,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,60.7045,0.2,3701.62,740.324,151812938.18,3378.05,Ley 141 20%
6621,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,60.7045,0.12,3701.62,444.1944,91087763.5,3378.05,ARTICULO 39 LEY 756
6622,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,60.7045,0.08,3678.26,294.2608,60341954.04,3378.05,Ley 756 8% variable
6623,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4723,0.2,15.83,3.166,47830.36,3378.05,Ley 141 20%
6624,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.4723,0.12,15.83,1.8996,28698.5,3378.05,ARTICULO 39 LEY 756
6625,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.4723,0.08883504,29813.1,2648.447931024,40011832.14,3378.05,Ley 756 8% variable
6626,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,60.7045,0.2,295.61,59.122,12123724.42,3378.05,Ley 141 20%
6627,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,60.7045,0.12,295.61,35.4732,7274235,3378.05,ARTICULO 39 LEY 756
6628,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,60.7045,0.08,293.74,23.4992,4818812.15,3378.05,Ley 756 8% variable
6629,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4766,0.2,4.8,0.96,14516.92,3378.05,Ley 141 20%
6630,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4766,0.12,4.8,0.576,8710.37,3378.05,ARTICULO 39 LEY 756
6631,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,G,4.4766,0.064,38608.26,2470.92864,37365824.26,3378.05,Ley 756 8% variable
6632,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,59.2241,0.2,124.69,24.938,4989145.35,3378.05,Ley 141 20%
6633,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,59.2241,0.12,124.69,14.9628,2993487.26,3378.05,ARTICULO 39 LEY 756
6634,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,59.2241,0.08,126.55,10.124,2025427.37,3378.05,Ley 756 8% variable
6635,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4766,0.2,87.54,17.508,264758.59,3378.05,Ley 141 20%
6636,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4766,0.12,87.54,10.5048,158855.46,3378.05,ARTICULO 39 LEY 756
6637,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,G,4.4766,0.064,218477.51,13982.56064,211446779.54,3378.05,Ley 756 8% variable
6638,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,QB,G,4.4766,0.2,424.79,84.958,1284749.99,3378.05,Ley 141 20%
6639,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,QB,G,4.4766,0.12,424.79,50.9748,770850.03,3378.05,ARTICULO 39 LEY 756
6640,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,59.2241,0.2,1062.83,212.566,42526372.04,3378.05,Ley 141 20%
6641,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,59.2241,0.12,1062.83,127.5396,25515823.76,3378.05,ARTICULO 39 LEY 756
6642,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,59.2241,0.08,1078.65,86.292,17263747.46,3378.05,Ley 756 8% variable
6643,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2019,12,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.4766,0.2,51279.18,10255.836,155090583.55,3378.05,Ley 141 20%
