ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
5191,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CANAGUARO,Canaguay,QB,G,5.0341,0.064,1662.41,106.39424,1773470.71,3311.19,Ley 756 8% variable
5192,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CANAGUARO,Canaguay,B,O,53.9693,0.08,10807.23,864.5784,154502413.32,3311.19,Ley 756 8% variable
5193,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.2,10098.15,2019.63,27512544.12,3311.19,Ley 141 20%
5194,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.12,10098.15,1211.778,16507526.73,3311.19,ARTICULO 39 LEY 756
5195,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.2,1.26,0.252,3432.54,3311.19,Ley 141 20%
5196,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.12,1.26,0.1512,2059.73,3311.19,ARTICULO 39 LEY 756
5197,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.2,975.87,195.174,40581265.93,3311.19,Ley 141 20%
5198,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.12,975.87,117.1044,24348759.89,3311.19,ARTICULO 39 LEY 756
5199,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.2,787826.21,157565.242,2146443031.1,3311.19,Ley 141 20%
5200,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.12,787826.21,94539.1452,1287865818.72,3311.19,ARTICULO 39 LEY 756
5201,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.2,98.41,19.682,268119.04,3311.19,Ley 141 20%
5202,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.12,98.41,11.8092,160871.61,3311.19,ARTICULO 39 LEY 756
5203,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.2,4768.73,953.746,198306232.28,3311.19,Ley 141 20%
5204,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.12,4768.73,572.2476,118983739.37,3311.19,ARTICULO 39 LEY 756
5205,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.2,10587.92,2117.584,28846929.01,3311.19,Ley 141 20%
5206,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.12,10587.92,1270.5504,17308157.67,3311.19,ARTICULO 39 LEY 756
5207,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.2,1.32,0.264,3596.23,3311.19,Ley 141 20%
5208,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.12,1.32,0.1584,2157.81,3311.19,ARTICULO 39 LEY 756
5209,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.2,117.21,23.442,4874142.36,3311.19,Ley 141 20%
5210,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.12,117.21,14.0652,2924485.99,3311.19,ARTICULO 39 LEY 756
5211,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.2,11169.66,2233.932,30431887.53,3311.19,Ley 141 20%
5212,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,G,4.1141,0.12,11169.66,1340.3592,18259132.71,3311.19,ARTICULO 39 LEY 756
5213,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.2,1.39,0.278,3786.86,3311.19,Ley 141 20%
5214,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,QB,G,4.1141,0.12,1.39,0.1668,2272.24,3311.19,ARTICULO 39 LEY 756
5215,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.2,218.56,43.712,9088752.47,3311.19,Ley 141 20%
5216,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,CUSIANA NORTE,CUSIANA NORTE,B,O,62.7942,0.12,218.56,26.2272,5453251.93,3311.19,ARTICULO 39 LEY 756
5217,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,162.82,32.564,462549.83,3311.19,Ley 141 20%
5218,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,162.82,19.5384,277530.13,3311.19,ARTICULO 39 LEY 756
5219,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,337199.65,29911.456809082003,424872587.95,3311.19,Ley 756 8% variable
5220,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,576.92,115.384,1638953.46,3311.19,Ley 141 20%
5221,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,576.92,69.2304,983372.34,3311.19,ARTICULO 39 LEY 756
5222,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,3500.09,700.018,147795090.54,3311.19,Ley 141 20%
5223,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,3500.09,420.0108,88677054.34,3311.19,ARTICULO 39 LEY 756
5224,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,3514.03,281.1224,59353488.63,3311.19,Ley 756 8% variable
5225,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,14.55,2.91,41334.16,3311.19,Ley 141 20%
5226,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,14.55,1.746,24800.78,3311.19,ARTICULO 39 LEY 756
5227,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,30137.27,2673.3410012396,37973052.1,3311.19,Ley 756 8% variable
5228,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,47.51,9.502,134969.27,3311.19,Ley 141 20%
5229,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,47.51,5.7012,80981.8,3311.19,ARTICULO 39 LEY 756
5230,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,286.64,57.328,12103683.61,3311.19,Ley 141 20%
5231,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,286.64,34.3968,7262210.64,3311.19,ARTICULO 39 LEY 756
5232,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,287.77,23.0216,4860559.84,3311.19,Ley 756 8% variable
5233,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,619.78,123.956,1760713.09,3311.19,Ley 141 20%
5234,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,619.78,74.3736,1056428.11,3311.19,ARTICULO 39 LEY 756
5235,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,1283549.95,113857.91441872601,1617276853.9,3311.19,Ley 756 8% variable
5236,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,2084,416.8,5920370.04,3311.19,Ley 141 20%
5237,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,2084,250.08,3552222.06,3311.19,ARTICULO 39 LEY 756
5238,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,16029.45,3205.89,676860884.57,3311.19,Ley 141 20%
5239,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,16029.45,1923.534,406116530.94,3311.19,ARTICULO 39 LEY 756
5240,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,16093.28,1287.4624,271822470.04,3311.19,Ley 756 8% variable
5241,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,7.28,1.456,20681.13,3311.19,Ley 141 20%
5242,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,7.28,0.8736,12408.91,3311.19,ARTICULO 39 LEY 756
5243,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,15081.38,1337.8010519624,19002584.8,3311.19,Ley 756 8% variable
5244,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,23.78,4.756,67555.66,3311.19,Ley 141 20%
5245,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,23.78,2.8536,40533.51,3311.19,ARTICULO 39 LEY 756
5246,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,220.33,44.066,9303672.39,3311.19,Ley 141 20%
5247,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,220.33,26.4396,5582203.7,3311.19,ARTICULO 39 LEY 756
5248,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,221.21,17.6968,3736332.49,3311.19,Ley 756 8% variable
5249,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.2,84.09,16.818,238888.47,3311.19,Ley 141 20%
5250,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,G,4.2898,0.12,84.09,10.0908,143333.18,3311.19,ARTICULO 39 LEY 756
5251,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,G,4.2898,0.08870548,174150.12,15448.0699866576,219429682.48,3311.19,Ley 756 8% variable
5252,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.2,276.71,55.342,786096.47,3311.19,Ley 141 20%
5253,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,QB,G,4.2898,0.12,276.71,33.2052,471658.04,3311.19,ARTICULO 39 LEY 756
5254,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.2,3560.17,712.034,150332032.92,3311.19,Ley 141 20%
5255,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,B,O,63.7627,0.12,3560.17,427.2204,90199220.19,3311.19,ARTICULO 39 LEY 756
5256,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,I,O,63.7627,0.08,3574.35,285.948,60372319.32,3311.19,Ley 756 8% variable
5257,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.2,52373.77,10474.754,160811905.33,3311.19,Ley 141 20%
5258,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.12,52373.77,6284.8524,96487143.36,3311.19,ARTICULO 39 LEY 756
5259,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.2,1242.49,248.498,50951241.85,3311.19,Ley 141 20%
5260,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.12,1242.49,149.0988,30570745.56,3311.19,ARTICULO 39 LEY 756
5261,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,61.9224,0.08,1254.83,100.3864,20582909.35,3311.19,Ley 756 8% variable
5262,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.2,170832.07,34166.414000000004,524534145.5,3311.19,Ley 141 20%
5263,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.12,170832.07,20499.8484,314720487.5,3311.19,ARTICULO 39 LEY 756
5264,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.2,3991.25,798.25,163670650.87,3311.19,Ley 141 20%
5265,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.12,3991.25,478.95,98202390.53,3311.19,ARTICULO 39 LEY 756
5266,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,61.9224,0.08,4030.85,322.468,66117816.85,3311.19,Ley 756 8% variable
5267,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.2,87.52,17.504,268726.8,3311.19,Ley 141 20%
5268,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.12,87.52,10.5024,161236.33,3311.19,ARTICULO 39 LEY 756
5269,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,G,4.6365,0.064,180170.85,11530.9344,177026738.09,3311.19,Ley 756 8% variable
5270,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.2,1081.01,216.202,44329372.66,3311.19,Ley 141 20%
5271,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.12,1081.01,129.7212,26597623.84,3311.19,ARTICULO 39 LEY 756
5272,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,61.9224,0.08,1091.74,87.3392,17907752.67,3311.19,Ley 756 8% variable
5273,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.2,4.8,0.96,14737.87,3311.19,Ley 141 20%
5274,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,G,4.6365,0.12,4.8,0.576,8842.94,3311.19,ARTICULO 39 LEY 756
5275,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,G,4.6365,0.064,36339.51,2325.72864,35705359.15,3311.19,Ley 756 8% variable
5276,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.2,126.82,25.364,5200553.26,3311.19,Ley 141 20%
5277,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,B,O,61.9224,0.12,126.82,15.2184,3120332.52,3311.19,ARTICULO 39 LEY 756
5278,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,I,O,61.9224,0.08,128.07,10.2456,2100725.2,3311.19,Ley 756 8% variable
5279,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,GARIBAY,JILGUERO,B,O,54.4867,0.08,2789.69,223.1752,40264335.86,3311.19,Ley 756 8% variable
5280,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,GARIBAY,JILGUERO,B,O,54.4867,0.08,4691.72,375.3376,67716839.24,3311.19,Ley 756 8% variable
5281,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,GARIBAY,MELERO,B,O,41.4152,0.08,2673.76,213.9008,29332985.71,3311.19,Ley 756 8% variable
5282,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 32,AZOGUE,B,O,50.48,0.08,61357.34,4908.5872,820464809.55,3311.19,Ley 756 8% variable
5283,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 32,CARMENTEA,QB,G,5.0341,0.064,830.53,53.15392,886015.27,3311.19,Ley 756 8% variable
5284,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 32,CARMENTEA,B,O,54.15,0.08,3865.42,309.2336,55445874.37,3311.19,Ley 756 8% variable
5285,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 32,KANANASKIS,B,O,55.23,0.08,4549.21,363.9368,66555678.5,3311.19,Ley 756 8% variable
5286,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 32,KANANASKIS,B,G,6.4403,0.064,256712.4,16429.5936,350362019.16,3311.19,Ley 756 8% variable
5287,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 32,KANANASKIS,B,O,55.23,0.08,12691.13,1015.2904,185673286.39,3311.19,Ley 756 8% variable
5288,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,CHACHALACA,B,O,49.62,0.08,3513.46,281.0768,46181268.82,3311.19,Ley 756 8% variable
5289,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,CHIRICOCA,B,O,51.158,0.08,97990.98,7839.2784,1327925611.91,3311.19,Ley 756 8% variable
5290,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,MAX,P,O,49.42,0.06,7720.92,463.2552,75806622.07,3311.19,Ley 756 8% variable
5291,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,TARO TARO,QB,G,8.8809,0.064,1165.21,74.57344,2192932.45,3311.19,Ley 756 8% variable
5292,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,TARO TARO,P,O,49.43,0.06,8750.86,525.0516,85936309.24,3311.19,Ley 756 8% variable
5293,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,TARO TARO,P,O,49.43,0.06,3631.24,217.8744,35659965.25,3311.19,Ley 756 8% variable
5294,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,TIGANA,P,O,40.008,0.0823904025,932566.5,76834.52929301625,10178584311.59,3311.19,Ley 756 8% variable
5295,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,TIGANA,P,O,40.008,0.0823904025,147903.52,12185.8305439668,1614306806.25,3311.19,Ley 756 8% variable
5296,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,TILO,QB,G,4.8612,0.064,530.76,33.96864,546771.33,3311.19,Ley 756 8% variable
5297,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,TILO,P,O,49.42,0.06,11008.69,660.5214,108087067.77,3311.19,Ley 756 8% variable
5298,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,TUA,QB,G,5.7859,0.064,1475.2,94.4128,1808780.54,3311.19,Ley 756 8% variable
5299,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,TUA,B,O,40.4877,0.08,84465.59,6757.2472,905893232.01,3311.19,Ley 756 8% variable
5300,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,LLA 34,TUA,P,O,40.4877,0.06,34503.8,2070.228,277539873.57,3311.19,Ley 756 8% variable
5301,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,RÍO CHITAMENA,CUSIANA,B,G,4.1141,0.2,699494.19,139898.838,1905781262.67,3311.19,Ley 141 20%
5302,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,RÍO CHITAMENA,CUSIANA,B,G,4.1141,0.12,699494.19,83939.3028,1143468757.77,3311.19,ARTICULO 39 LEY 756
5303,CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),2020,1,RÍO CHITAMENA,CUSIANA,QB,G,4.1141,0.2,87.37,17.474,238040.31,3311.19,Ley 141 20%
